,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1469,"@glazou Pinging @CSSConf, @CSSconfeu.",FALSE,0,glazou,1/27/2017 13:37,FALSE,8.24964E+17,8.24974E+17,14231313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",csswizardry,0,FALSE,FALSE,NA,NA
1470,Friendship is pinging your friends phone to get them to pay attention to you lol,FALSE,2,NA,1/27/2017 13:21,FALSE,NA,8.24971E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_potatoslut,0,FALSE,FALSE,NA,NA
1471,"@BisqueRadiators lovely year old radiator has started pinging like a loud triangle in an orchestra on heating, no trapped air, any advice?",FALSE,0,BisqueRadiators,1/27/2017 13:13,FALSE,NA,8.24969E+17,68955815,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bobjaroc,0,FALSE,FALSE,NA,NA
1472,"Morgan i knew you'd rt the exodia coffee lmao
i considered pinging u but i was like ""nah, they'll find it""",FALSE,0,NA,1/27/2017 12:58,FALSE,NA,8.24965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",XatAdaar,0,FALSE,FALSE,NA,NA
1473,just pinging some #SWhockey over for @thesundayindy including preview of next Friday's @BristolHockey vs @Cardiff_Hockey #MHLWest clash...,FALSE,2,NA,1/27/2017 12:50,FALSE,NA,8.24963E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",swsportsnews,0,FALSE,FALSE,NA,NA
1474,Mitchell: My gaydar is never wrong and it is pinging like we're at a bathhouse.,FALSE,0,NA,1/27/2017 12:37,FALSE,NA,8.24959E+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",MFamQuotes,0,FALSE,FALSE,NA,NA
1475,RT @dbelle1992: LOOOOL so true. He's like one of those people who start talking to you about social issues in the smoking area at Fabric wh…,FALSE,0,NA,1/27/2017 12:35,FALSE,NA,8.24959E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AML_12_17,1,TRUE,FALSE,NA,NA
1476,"4 pinging bearded tit, Earith sailing club  @LondonBirdClub",FALSE,1,NA,1/27/2017 12:30,FALSE,NA,8.24958E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",njcroft,0,FALSE,FALSE,NA,NA
1477,"RT @MakoSharkOscar: Just messing about and pinging
#FridayFeeling #keepmoving #stopfinning #TaylorOCEARCHProject #replacefearwithfacts http…",FALSE,0,NA,1/27/2017 12:24,FALSE,NA,8.24956E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sjreidhead,10,TRUE,FALSE,NA,NA
1478,"RT @MakoSharkOscar: Just messing about and pinging
#FridayFeeling #keepmoving #stopfinning #TaylorOCEARCHProject #replacefearwithfacts http…",FALSE,0,NA,1/27/2017 12:22,FALSE,NA,8.24956E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Shark_Gratitude,10,TRUE,FALSE,NA,NA
1479,LOOOOL so true. He's like one of those people who start talking to you about social issues in the smoking area at F… https://t.co/neeSRdOatM,FALSE,0,NA,1/27/2017 12:07,TRUE,NA,8.24952E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dbelle1992,1,FALSE,FALSE,NA,NA
1480,Holocaust survivor Frank Bright saw mother led to gas chamber [BS detector pinging] https://t.co/iuLndjwHrX,FALSE,0,NA,1/27/2017 11:57,FALSE,NA,8.24949E+17,NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",toirama,0,FALSE,FALSE,NA,NA
1481,"RT @MakoSharkOscar: Just messing about and pinging
#FridayFeeling #keepmoving #stopfinning #TaylorOCEARCHProject #replacefearwithfacts http…",FALSE,0,NA,1/27/2017 11:54,FALSE,NA,8.24949E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FinHugger,10,TRUE,FALSE,NA,NA
1482,"Just messing about and pinging
#FridayFeeling #keepmoving #stopfinning #TaylorOCEARCHProject #replacefearwithfacts https://t.co/zKIIXHCAee",FALSE,21,NA,1/27/2017 11:51,FALSE,NA,8.24948E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MakoSharkOscar,10,FALSE,FALSE,NA,NA
1483,In It To Win It? Simply Follow + Retweet to win a Beastly tadger-pinging Ferret Kipper Paralysis - get tweeting! https://t.co/HdwMubd6gq,FALSE,0,NA,1/27/2017 11:49,FALSE,NA,8.24948E+17,NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",RealBotSp0tter,2,FALSE,FALSE,NA,NA
1484,"@Print2Fits @haysquirt 

Coz I'm pinging you for accuracy. 

""Who made your car?""

""Oh it evolved"".

See the stoopid?",FALSE,0,Print2Fits,1/27/2017 11:47,FALSE,8.24946E+17,8.24947E+17,2989761008,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EasyGoodDeeds,0,FALSE,FALSE,NA,NA
1485,@hemski666 No idea what’s causing it :( Pinging @discordapp — might be because Acherus is one of their bigger servers.,FALSE,0,hemski666,1/27/2017 11:30,FALSE,8.24844E+17,8.24943E+17,3029479787,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MagdalenaDK,0,FALSE,FALSE,NA,NA
1486,In America you won't get the satisfaction of watching someone pinging off there nut... https://t.co/tzXQ9Ypm8X,FALSE,1,NA,1/27/2017 11:26,FALSE,NA,8.24942E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joeclifton6,0,FALSE,FALSE,NA,NA
1487,RT @darrans94: Miss getting on the school bus and pinging rubbers off cunts heeds this defrosting motors n being late for work isny cutting…,FALSE,0,NA,1/27/2017 11:24,FALSE,NA,8.24941E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CFCkieranConnor,6,TRUE,FALSE,NA,NA
1488,off this weekend but cannot face a night out with loads of goons dabbing to shit songs acting drunk or pinging <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,1,NA,1/27/2017 11:09,FALSE,NA,8.24937E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AntoniaaL,0,FALSE,FALSE,NA,NA
1489,"need to go sunbeds but ash has been up all night so im letting her sleep, come 12 tho and im pinging off her phone",FALSE,2,NA,1/27/2017 11:01,FALSE,NA,8.24935E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ellissealcala,0,FALSE,FALSE,NA,NA
1490,pinging @jtopper @errordeveloper @amirmc @lizrice @anne_e_currie @lmarsden @milosgajdos @adrianmouat @alexellisuk @Ben_Hall @ipedrazas,FALSE,4,garethr,1/27/2017 10:57,FALSE,8.24932E+17,8.24934E+17,80703,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",garethr,0,FALSE,FALSE,NA,NA
1491,if I was at coachella absolutely pinging n I saw that giant butterfly I'd fucking kill myself https://t.co/7EyaBxIY2z,FALSE,0,NA,1/27/2017 10:45,FALSE,NA,8.24931E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maggiexrhees,0,FALSE,FALSE,NA,NA
1492,Something I think at least @mark_wilkins may be able to help with... but pinging #tweetfleet in general!,FALSE,0,Elinari_R,1/27/2017 10:45,FALSE,8.24931E+17,8.24931E+17,10572332,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Elinari_R,0,FALSE,FALSE,NA,NA
1493,"Dear Mr Wind, please bugger off, I'm sick of my electric and thus computer &amp; internet pinging on and off this morning #frustrated",FALSE,4,NA,1/27/2017 10:30,FALSE,NA,8.24927E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lejardinperdu,0,FALSE,FALSE,NA,NA
1494,"@PizzaExpress Ha... A message pinging at 6.30am headed ""Pay day is finally here!"" is more than a little mocking if it's not the case, tho...",FALSE,0,PizzaExpress,1/27/2017 9:50,FALSE,8.2491E+17,8.24917E+17,71298308,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiableNoodle,0,FALSE,FALSE,NA,NA
1495,"@jsutt Thanks Jennifer. I’m having some problems pinging the #webaim list, but I’ve pinged WAI-IG now.",FALSE,0,jsutt,1/27/2017 9:49,FALSE,8.22579E+17,8.24917E+17,15048024,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",joshueoconnor,0,FALSE,FALSE,NA,NA
1496,"RT @ardhavsht: The sash ringing--
The flash singing--
The fash pinging--
The Hash Slinging Slasherrrrr <U+2620><U+2620>",FALSE,0,NA,1/27/2017 9:30,FALSE,NA,8.24912E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",halimhk,1,TRUE,FALSE,NA,NA
1497,RT @darrans94: Miss getting on the school bus and pinging rubbers off cunts heeds this defrosting motors n being late for work isny cutting…,FALSE,0,NA,1/27/2017 8:40,FALSE,NA,8.249E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",willshmiff,6,TRUE,FALSE,NA,NA
1498,Ping! We have a new school app available for download. https://t.co/900o6Xru0y,FALSE,0,NA,1/27/2017 8:13,FALSE,NA,8.24893E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RichmondCofE,0,FALSE,FALSE,NA,NA
1499,Miss getting on the school bus and pinging rubbers off cunts heeds this defrosting motors n being late for work isny cutting it for me,FALSE,74,NA,1/27/2017 8:10,FALSE,NA,8.24892E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",darrans94,6,FALSE,FALSE,NA,NA
1500,"@deanyb71 @knightdriver3k I don't use either the driver or the passenger app, so its all guesswork, but if I was de… https://t.co/ARTsWC837M",FALSE,0,deanyb71,1/27/2017 7:47,TRUE,8.24859E+17,8.24886E+17,3025801828,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlexWhiteGB,0,FALSE,FALSE,NA,NA
1501,@jjongxx_ leave that.. Hello nisa.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>I am bored so pinging you for no reason <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>,FALSE,0,jjongxx_,1/27/2017 7:46,FALSE,8.24886E+17,8.24886E+17,410707294,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TofuJinki_,0,FALSE,FALSE,NA,NA
1502,I gotta delete these hoes twitters <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> my shot been pinging,FALSE,0,NA,1/27/2017 7:34,FALSE,NA,8.24883E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xCDB___,0,FALSE,FALSE,NA,NA
1503,@Hikums @Cerulean100 pinging y'all on this too https://t.co/Gh1LZnDkcI,FALSE,3,Hikums,1/27/2017 7:14,FALSE,NA,8.24878E+17,519173574,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",neetanating,0,FALSE,FALSE,NA,NA
1504,"The sash ringing--
The flash singing--
The fash pinging--
The Hash Slinging Slasherrrrr <U+2620><U+2620>",FALSE,0,NA,1/27/2017 7:14,FALSE,NA,8.24878E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ardhavsht,1,FALSE,FALSE,NA,NA
1505,"RT @MichaelSSmithII: What's funny - or perhaps not - is several journalists were pinging me about this days ago, but didn't report it https…",FALSE,0,NA,1/27/2017 7:08,FALSE,NA,8.24877E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fireflyrj,1,TRUE,FALSE,NA,NA
1506,So cousin who is director of of an intl. makeup brand is visiting &amp; has asked what each of us wanted. Mobile hasn't stopped pinging since.,FALSE,3,NA,1/27/2017 6:51,FALSE,NA,8.24872E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sadsnaqvi,0,FALSE,FALSE,NA,NA
1507,"@FrankDoersam We are waiting since November for the approval by Amazon. Pinging them every second week, still nothing happens. What to do?",FALSE,0,FrankDoersam,1/27/2017 6:42,FALSE,8.24711E+17,8.2487E+17,2212210944,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",kaikreuzer,0,FALSE,FALSE,NA,NA
1508,"NicolasDorier: no reason you won't be able, but pinging the expert /u/btchip https://t.co/kWWUo52I04",FALSE,0,NA,1/27/2017 6:32,FALSE,NA,8.24868E+17,NA,"<a href=""http://kyletorpey.com"" rel=""nofollow"">bitcoin_experts</a>",bitcoin_experts,0,FALSE,FALSE,NA,NA
1509,@AmyLynElliott my news alert stays pinging with dumb ish the orange man does or says......can we have President Obama  back already? Geez!,FALSE,1,AmyLynElliott,1/27/2017 6:08,FALSE,8.24772E+17,8.24862E+17,2614177296,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lotusbomb78,0,FALSE,FALSE,NA,NA
1510,@mindzz17 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>I'm still out my nut mate absolutely pinging like pinball mate I'm outtttt nut<ed><U+,FALSE,1,mindzz17,1/27/2017 5:54,FALSE,8.24858E+17,8.24858E+17,499792015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tim_beeby97,0,FALSE,FALSE,NA,NA
1511,"@sujanpatel @AppSumo Pinging them. :( Damn it. I really wanted that deal. When I saw it, it was almost over, and then my internet went down",FALSE,0,sujanpatel,1/27/2017 5:49,FALSE,8.24855E+17,8.24857E+17,82017168,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",samuelfaith,0,FALSE,FALSE,NA,NA
1512,@JasonKander @CNNPolitics or they're tired of conducting business by pinging obscure servers &amp; then sending pigeons (since DT doesn't email),FALSE,1,JasonKander,1/27/2017 5:36,FALSE,8.24831E+17,8.24854E+17,20744708,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rhothschildia,0,FALSE,FALSE,NA,NA
1513,"@KM4JOJ I have MTR pinging 90 pings a second; this is ""good"" (still seeing latency spiking which seems to be FEC no… https://t.co/AD3o78WZQ5",FALSE,0,KM4JOJ,1/27/2017 5:28,TRUE,8.2485E+17,8.24852E+17,1462221,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mystica555,0,FALSE,FALSE,NA,NA
1514,How are my mates gunna spike my drink to get me pinging for joke ...,FALSE,1,NA,1/27/2017 4:58,FALSE,NA,8.24844E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ol1v3x,0,FALSE,FALSE,NA,NA
1515,"Here's one exciting opportunity for everyone who had been pinging us regarding recruitment!

 If you - 
1. Have 6... https://t.co/wNoMBqsFwN",FALSE,0,NA,1/27/2017 4:12,FALSE,NA,8.24832E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ProjectKHEL,0,FALSE,FALSE,NA,NA
1516,"What's funny - or perhaps not - is several journalists were pinging me about this days ago, but didn't report it https://t.co/QCFSgDHOrq M…",FALSE,0,NA,1/27/2017 4:08,FALSE,NA,8.24831E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",IntlReviews,0,FALSE,FALSE,NA,NA
1517,I'm not get the notification sound of WA messages.They come but it's not pinging!What can be wrong? Already restarted twice.:(,FALSE,0,NA,1/27/2017 4:04,FALSE,NA,8.24831E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",twinitisha,0,FALSE,FALSE,NA,NA
1518,"What's funny - or perhaps not - is several journalists were pinging me about this days ago, but didn't report it https://t.co/rvn3k53APG",FALSE,0,NA,1/27/2017 4:02,FALSE,NA,8.2483E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MichaelSSmithII,1,FALSE,FALSE,NA,NA
1519,@ekstasis deleted - I was pinging WG,FALSE,0,trekonomics,1/27/2017 3:44,FALSE,8.24825E+17,8.24825E+17,3240396234,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trekonomics,0,FALSE,FALSE,NA,NA
1520,RT @muckrakery: Pinging @IRE_NICAR https://t.co/fC9GKlJgUG,FALSE,0,NA,1/27/2017 3:11,FALSE,NA,8.24817E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MpressT,3,TRUE,FALSE,NA,NA
1521,Yaaass no more #extensions #plugins and viewing #sourcepage #elements with the #task #manager open? #whois pinging… https://t.co/lhSStGKg14,FALSE,0,NA,1/27/2017 3:09,TRUE,NA,8.24817E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ExcuseMyFacade,0,FALSE,FALSE,NA,NA
1522,@ReutersPolitics @Reuters He reminds me of a hyperactive toddler pinging from one thought to the next and then overloading into a tantrum.,FALSE,1,ReutersPolitics,1/27/2017 2:55,FALSE,8.24781E+17,8.24813E+17,25562002,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Karississima,0,FALSE,FALSE,NA,NA
1523,Coke users exist at all levels of society. Ya'll would be shocked at how many politicians pinging rails.,FALSE,0,NA,1/27/2017 2:52,FALSE,NA,8.24812E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",p1z4T,0,FALSE,FALSE,NA,NA
1524,RT @LanceRoberts: With sell signals pinging on a short term basis a pull back is likely. Watch support levels. https://t.co/1GgTFfeRPU http…,FALSE,0,NA,1/27/2017 2:48,FALSE,NA,8.24811E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MarathonWealth,7,TRUE,FALSE,NA,NA
1525,RT @muckrakery: Pinging @IRE_NICAR https://t.co/fC9GKlJgUG,FALSE,0,NA,1/27/2017 2:43,FALSE,NA,8.2481E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChrisBuryNews,3,TRUE,FALSE,NA,NA
1526,Pinging @IRE_NICAR https://t.co/fC9GKlJgUG,FALSE,5,NA,1/27/2017 2:42,FALSE,NA,8.2481E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",muckrakery,3,FALSE,FALSE,NA,NA
1527,"If I were to somehow cosplay from Aikatsu, who would I be? Pinging @allinia",FALSE,0,NA,1/27/2017 2:25,FALSE,NA,8.24806E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ladyasteri,0,FALSE,FALSE,NA,NA
1528,Yohane nendo up next! Pinging all you little demons. https://t.co/nCe91d2t6w,FALSE,0,NA,1/27/2017 2:16,FALSE,NA,8.24803E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",halcyonTTK,0,FALSE,FALSE,NA,NA
1529,@ifeanyi_xp pinging!,FALSE,1,ifeanyi_xp,1/27/2017 1:25,FALSE,NA,8.2479E+17,8.18391E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hartyfwesh,0,FALSE,FALSE,NA,NA
1530,Pinging iPhone feature saves lives everyday,FALSE,0,NA,1/27/2017 1:25,FALSE,NA,8.2479E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ghostgirl8000,0,FALSE,FALSE,NA,NA
1531,@pocketcos pinging @kimmistry7 since I'll only go if she goes lmao,FALSE,0,pocketcos,1/27/2017 0:49,FALSE,8.24776E+17,8.24781E+17,331181541,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mintyhoneyy,0,FALSE,FALSE,NA,NA
1532,"@DrawingCorey because YOU don't know jack about women?
and you're pinging during really weird hours.
what KUNTRY are you in anyway, PIG?",FALSE,0,DrawingCorey,1/27/2017 0:36,FALSE,8.24637E+17,8.24778E+17,2238693433,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ThyGeekGoddess,0,FALSE,FALSE,NA,NA
1533,@LindaRobson58 get to bed then! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> my phone pinging with your tweets!! You been at the sugar #sugarhigh #sugarfree,FALSE,1,LindaRobson58,1/27/2017 0:15,FALSE,8.24772E+17,8.24773E+17,820168592,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MsTina_Turner,0,FALSE,FALSE,NA,NA
1534,@Chloe_Clements I wish I did so I could Keep PINGING people when they were being ignorant <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,1,Chloe_Clements,1/27/2017 0:10,FALSE,8.24747E+17,8.24771E+17,127278003,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shannoncockburn,0,FALSE,FALSE,NA,NA
1535,"Oh, my irony meter is pinging to 12. No more women are needed in elected offices --- EXCEPT HER.
#DeVosHearing #rt… https://t.co/vU6vro59qu",FALSE,0,NA,1/27/2017 0:04,TRUE,NA,8.2477E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Imzadi121,0,FALSE,FALSE,NA,NA
1536,going bristol tomorrow with no where to stay so if anyone wants to lend 10 pinging youths a home that would be sound,FALSE,10,NA,1/26/2017 23:41,FALSE,NA,8.24764E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ben97wright,0,FALSE,FALSE,NA,NA
1537,@lew_wrightt @TeamFA pinging balls into a skip after a godly touch when it was dropped from a 7 story building,FALSE,0,lew_wrightt,1/26/2017 23:15,FALSE,8.24687E+17,8.24758E+17,422661250,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pillywillytom,0,FALSE,FALSE,NA,NA
1538,@saidelike ping but I am in the uk! I like pinging and ponging and forking :p,FALSE,0,saidelike,1/26/2017 22:55,FALSE,8.24725E+17,8.24753E+17,133652104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",irsdl,0,FALSE,FALSE,NA,NA
1539,"@LittleLockwood &lt; words were cut off by the pinging noise from the finished microwave, as she opened the door and took the last two bags &gt;",FALSE,1,HollowRenegade,1/26/2017 22:54,FALSE,8.24752E+17,8.24752E+17,7.75336E+17,"<a href=""http://twittrp.com"" rel=""nofollow"">Twitt-RP</a>",HollowRenegade,0,FALSE,FALSE,NA,NA
1540,"@cloud_swatch Keep pinging ""Hello World"" daily at 11 Central - that might confuse them :-?",FALSE,1,cloud_swatch,1/26/2017 22:52,FALSE,8.2475E+17,8.24752E+17,2584178034,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ProUdin2016,0,FALSE,FALSE,NA,NA
1541,"@jimwelch1 ok Jimmy, I see you in Florida shortly keep pinging me your location <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,jimwelch1,1/26/2017 22:43,FALSE,8.24749E+17,8.2475E+17,17549260,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thatkurd,0,FALSE,FALSE,NA,NA
1542,RT @mayaffff: my cat looks like shes pinging https://t.co/xnuUxssJdF,FALSE,0,NA,1/26/2017 22:18,FALSE,NA,8.24743E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maryylodge,1,TRUE,FALSE,NA,NA
1543,my cat looks like shes pinging https://t.co/xnuUxssJdF,FALSE,32,NA,1/26/2017 22:14,FALSE,NA,8.24742E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mayaffff,1,FALSE,FALSE,NA,NA
1544,@GameDesignDan ARE YOU PLAYING IT WITHOUT PINGING ME,FALSE,0,GameDesignDan,1/26/2017 22:13,FALSE,8.24742E+17,8.24742E+17,40300483,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_JakeTucker,0,FALSE,FALSE,NA,NA
1545,For why cannot help but affiliates habituate tagging differently pinging techniques?: sNgwn https://t.co/ye2H0jqrDL,FALSE,0,NA,1/26/2017 22:01,FALSE,NA,8.24739E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",ArianaGate1,0,FALSE,FALSE,NA,NA
1546,@JessicaColaco @Innocent201612 @bmlyon  @mushielvis pinging your network too... pass it on if you know anyone inter… https://t.co/aUoukM6itV,FALSE,1,JessicaColaco,1/26/2017 21:51,TRUE,NA,8.24736E+17,16269450,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VaughanLA,0,FALSE,FALSE,NA,NA
1547,@OCEARCH @Shark_Katharine Keep on #PINGING!,FALSE,2,OCEARCH,1/26/2017 21:45,FALSE,8.24684E+17,8.24735E+17,65431632,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PeggytheShark,0,FALSE,FALSE,NA,NA
1548,@jdickler hey Jessica! Pinging you now. Hope it's not too late.,FALSE,0,jdickler,1/26/2017 21:35,FALSE,8.2467E+17,8.24732E+17,27008664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mrchibolin,0,FALSE,FALSE,NA,NA
1549,He may have scored but Niasse is the shit kid at 7-a-side who leathers crosses like a shot. End up pinging out for a throw every time.,FALSE,0,NA,1/26/2017 21:33,FALSE,NA,8.24732E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joewinter11,0,FALSE,FALSE,NA,NA
1550,@xsophclarke anything for my pinging turkey <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,FALSE,1,xsophclarke,1/26/2017 21:30,FALSE,8.24729E+17,8.24731E+17,193005597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",f0rerunner,0,FALSE,FALSE,NA,NA
1551,RT @INDlGOPUFF: boy in my year took a pill and he's sat in my class pinging off his nut looool jokes how classy xxx,FALSE,0,NA,1/26/2017 21:09,FALSE,NA,8.24726E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",letkie1,5,TRUE,FALSE,NA,NA
1552,@Olabolob Andy gunna be pinging off his fucking nut,FALSE,8,Olabolob,1/26/2017 21:09,FALSE,8.24684E+17,8.24726E+17,993683827,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itsthejew_,0,FALSE,FALSE,NA,NA
